episode,episode_length,episode_reward,frame,step,total_time
6556.0,225.6,123.41748728708266,850042,850042.0,31268.99563908577
6603.0,240.4,143.065011231239,860092,860092.0,31649.483330488205
6651.0,148.9,96.70745515890327,870050,870050.0,32031.822734355927
6707.0,176.0,106.72650717211054,880107,880107.0,32399.682339668274
6747.0,160.2,95.80678302288901,890085,890085.0,32772.67459535599
6797.0,163.6,98.47609671789768,900097,900097.0,33136.933059215546
6842.0,237.1,137.18547295866728,910015,910015.0,33509.29481339455
6892.0,173.2,98.23019446067381,920107,920107.0,33899.706708431244
6946.0,150.0,97.28281200672028,930097,930097.0,34268.00578403473
6996.0,297.8,147.29357611441384,940096,940096.0,34638.397064208984
7046.0,281.0,148.11181469798328,950051,950051.0,35022.47896385193
7092.0,192.5,105.72610041992255,960153,960153.0,35411.37379741669
